id,rs,mvol,bd,porosity,clay,org,ra,paper,climate,vegetation,treatment,hydro_alpha,hydro_n,hydro_thetaS,hydro_thetaR,mp
Rota,0.56,0.25,1.47,0.445283019,0.1,0.0164,0.461748634,Nie,semi_arid,grassland,rest rotation,0.0072,1.5652,0.4,0,237.3744437
Rota,0.67,0.3,1.47,0.445283019,0.1,0.0164,0.467213115,Nie,semi_arid,grassland,rest rotation,0.0072,1.5652,0.4,0,108.0932529
Rota,0.72,0.32,1.47,0.445283019,0.1,0.0164,0.62295082,Nie,semi_arid,grassland,rest rotation,0.0072,1.5652,0.4,0,75.87934139
Teak,0.74,0.35,1.4,0.471698113,0.34,0.0231,0.543554007,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,69.38328552
Teak,0.31,0.15,1.4,0.471698113,0.34,0.0231,0.595818815,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,1689.812503
Teak,0.29,0.13,1.4,0.471698113,0.34,0.0231,0.651567944,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,2107.368893
Teak,0.26,0.12,1.4,0.471698113,0.34,0.0231,0.68641115,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,2708.922545
Teak,0.28,0.13,1.4,0.471698113,0.34,0.0231,0.675958188,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,2199.391652
Teak,0.3,0.14,1.4,0.471698113,0.34,0.0231,0.620209059,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,1738.547646
Teak,0.33,0.16,1.4,0.471698113,0.34,0.0231,0.6271777,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,1345.513209
Teak,0.34,0.16,1.4,0.471698113,0.34,0.0231,0.658536585,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,1199.315571
Teak,0.38,0.18,1.4,0.471698113,0.34,0.0231,0.526132404,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,903.646177
Teak,0.34,0.16,1.4,0.471698113,0.34,0.0231,0.550522648,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,1296.468175
Teak,0.36,0.17,1.4,0.471698113,0.34,0.0231,0.790940767,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,1082.64438
Teak,0.47,0.22,1.4,0.471698113,0.34,0.0231,0.850174216,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,442.5625159
Teak,0.47,0.22,1.4,0.471698113,0.34,0.0231,0.905923345,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,447.0518663
Teak,0.48,0.23,1.4,0.471698113,0.34,0.0231,0.905923345,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,412.8034803
Teak,0.51,0.24,1.4,0.471698113,0.34,0.0231,0.961672474,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,337.372725
Teak,0.5,0.24,1.4,0.471698113,0.34,0.0231,0.891986063,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,355.7556586
Teak,0.54,0.25,1.4,0.471698113,0.34,0.0231,1,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,274.7292835
Teak,0.53,0.25,1.4,0.471698113,0.34,0.0231,0.881533101,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,294.5713279
Teak,0.56,0.26,1.4,0.471698113,0.34,0.0231,0.763066202,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,242.1019099
Teak,0.56,0.26,1.4,0.471698113,0.34,0.0231,0.885017422,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,245.7050109
Teak,0.58,0.27,1.4,0.471698113,0.34,0.0231,0.832752613,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,206.6111927
Teak,0.63,0.3,1.4,0.471698113,0.34,0.0231,0.710801394,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,151.7174029
Teak,0.64,0.3,1.4,0.471698113,0.34,0.0231,0.74912892,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,141.5926651
Teak,0.68,0.32,1.4,0.471698113,0.34,0.0231,0.818815331,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,110.7319233
Teak,0.67,0.32,1.4,0.471698113,0.34,0.0231,0.853658537,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,113.7676258
Teak,0.69,0.32,1.4,0.471698113,0.34,0.0231,0.923344948,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,101.7018966
Teak,0.69,0.33,1.4,0.471698113,0.34,0.0231,0.940766551,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,100.9387551
Teak,0.71,0.34,1.4,0.471698113,0.34,0.0231,0.836236934,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,86.02364294
Teak,0.72,0.34,1.4,0.471698113,0.34,0.0231,0.770034843,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,84.31585226
Teak,0.71,0.34,1.4,0.471698113,0.34,0.0231,0.717770035,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,85.75710361
Teak,0.7,0.33,1.4,0.471698113,0.34,0.0231,0.797909408,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,91.24541484
Teak,0.79,0.37,1.4,0.471698113,0.34,0.0231,0.668989547,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,46.40492753
Teak,0.78,0.37,1.4,0.471698113,0.34,0.0231,0.668989547,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,53.25029807
Teak,0.79,0.37,1.4,0.471698113,0.34,0.0231,0.606271777,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,47.83145348
Teak,0.8,0.38,1.4,0.471698113,0.34,0.0231,0.714285714,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,42.19049482
Teak,0.82,0.39,1.4,0.471698113,0.34,0.0231,0.602787456,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,35.2710754
Teak,0.85,0.4,1.4,0.471698113,0.34,0.0231,0.62369338,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,24.79823697
Teak,0.86,0.4,1.4,0.471698113,0.34,0.0231,0.662020906,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,23.66893948
Teak,0.86,0.41,1.4,0.471698113,0.34,0.0231,0.714285714,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,22.57186286
Teak,0.88,0.42,1.4,0.471698113,0.34,0.0231,0.56097561,Wangluk,troplical,forest,plantation,0.0103,1.5194,0.45,0,16.57897823
TibetCK,0.15,0.07,1.39,0.475471698,0.01,0.015,0.009009009,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,17093.86202
TibetCK,0.14,0.07,1.39,0.475471698,0.01,0.015,0.072072072,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,20131.93419
TibetCK,0.13,0.06,1.39,0.475471698,0.01,0.015,0.09009009,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,21004.94981
TibetCK,0.14,0.07,1.39,0.475471698,0.01,0.015,0.063063063,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,19307.56712
TibetCK,0.16,0.07,1.39,0.475471698,0.01,0.015,0.369369369,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,14110.35637
TibetCK,0.23,0.11,1.39,0.475471698,0.01,0.015,0.18018018,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,4786.60995
TibetCK,0.24,0.11,1.39,0.475471698,0.01,0.015,0.117117117,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,4235.273352
TibetCK,0.23,0.11,1.39,0.475471698,0.01,0.015,0.189189189,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,4613.688833
TibetCK,0.28,0.13,1.39,0.475471698,0.01,0.015,0.117117117,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,2872.854536
TibetCK,0.31,0.15,1.39,0.475471698,0.01,0.015,0.108108108,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,2072.482773
TibetCK,0.33,0.16,1.39,0.475471698,0.01,0.015,0.243243243,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,1766.40756
TibetCK,0.32,0.15,1.39,0.475471698,0.01,0.015,0.369369369,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,1969.185996
TibetCK,0.3,0.14,1.39,0.475471698,0.01,0.015,0.369369369,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,2203.92727
TibetCK,0.29,0.14,1.39,0.475471698,0.01,0.015,0.558558559,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,2440.417788
TibetCK,0.33,0.15,1.39,0.475471698,0.01,0.015,0.747747748,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,1808.121261
TibetCK,0.34,0.16,1.39,0.475471698,0.01,0.015,0.333333333,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,1642.137389
TibetCK,0.34,0.16,1.39,0.475471698,0.01,0.015,0.279279279,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,1580.227633
TibetCK,0.37,0.18,1.39,0.475471698,0.01,0.015,0.477477477,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,1252.231588
TibetCK,0.39,0.19,1.39,0.475471698,0.01,0.015,0.684684685,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,1057.83301
TibetCK,0.4,0.19,1.39,0.475471698,0.01,0.015,0.702702703,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,986.3289605
TibetCK,0.41,0.2,1.39,0.475471698,0.01,0.015,0.927927928,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,911.4321645
TibetCK,0.37,0.17,1.39,0.475471698,0.01,0.015,0.981981982,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,1293.129868
TibetCK,0.37,0.17,1.39,0.475471698,0.01,0.015,0.252252252,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,1273.760812
TibetCK,0.45,0.22,1.39,0.475471698,0.01,0.015,0.27027027,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,678.8702865
TibetCK,0.52,0.25,1.39,0.475471698,0.01,0.015,0.522522523,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,446.1254953
TibetCK,0.53,0.25,1.39,0.475471698,0.01,0.015,0.189189189,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,415.8046705
TibetCK,0.57,0.27,1.39,0.475471698,0.01,0.015,0.900900901,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,331.4207488
TibetCK,0.55,0.26,1.39,0.475471698,0.01,0.015,0.927927928,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,378.7324895
TibetCK,0.56,0.27,1.39,0.475471698,0.01,0.015,0.927927928,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,350.612259
TibetCK,0.49,0.23,1.39,0.475471698,0.01,0.015,1,Peng,alpine,meadow vegetation,control,0.0073,1.5792,0.48,0,530.9059759
TibetW1,0.14,0.22,1.39,0.475471698,0.01,0.015,0.020833333,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,680.1326615
TibetW1,0.14,0.07,1.39,0.475471698,0.01,0.015,0.048611111,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,17791.50975
TibetW1,0.15,0.07,1.39,0.475471698,0.01,0.015,0.041666667,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,16432.89672
TibetW1,0.19,0.09,1.39,0.475471698,0.01,0.015,0.125,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,8238.866484
TibetW1,0.19,0.09,1.39,0.475471698,0.01,0.015,0.097222222,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,8238.866484
TibetW1,0.23,0.11,1.39,0.475471698,0.01,0.015,0.208333333,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,4730.508878
TibetW1,0.23,0.11,1.39,0.475471698,0.01,0.015,0.256944444,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,4730.508878
TibetW1,0.17,0.08,1.39,0.475471698,0.01,0.015,0.291666667,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,11391.73732
TibetW1,0.19,0.09,1.39,0.475471698,0.01,0.015,0.395833333,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,8238.866484
TibetW1,0.27,0.13,1.39,0.475471698,0.01,0.015,0.118055556,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,2968.097221
TibetW1,0.27,0.13,1.39,0.475471698,0.01,0.015,0.1875,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,2968.097221
TibetW1,0.32,0.15,1.39,0.475471698,0.01,0.015,0.166666667,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1981.211386
TibetW1,0.32,0.15,1.39,0.475471698,0.01,0.015,0.277777778,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1981.211386
TibetW1,0.32,0.15,1.39,0.475471698,0.01,0.015,0.368055556,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1981.211386
TibetW1,0.34,0.16,1.39,0.475471698,0.01,0.015,0.305555556,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1644.801791
TibetW1,0.35,0.16,1.39,0.475471698,0.01,0.015,0.243055556,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1527.210915
TibetW1,0.38,0.18,1.39,0.475471698,0.01,0.015,0.189722222,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1132.098903
TibetW1,0.35,0.17,1.39,0.475471698,0.01,0.015,0.256944444,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1487.136751
TibetW1,0.46,0.22,1.39,0.475471698,0.01,0.015,0.282222222,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,668.3281218
TibetW1,0.57,0.27,1.39,0.475471698,0.01,0.015,0.347222222,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,316.2641038
TibetW1,0.59,0.28,1.39,0.475471698,0.01,0.015,0.451388889,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,286.3980143
TibetW1,0.48,0.23,1.39,0.475471698,0.01,0.015,0.486111111,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,570.5726923
TibetW1,0.43,0.21,1.39,0.475471698,0.01,0.015,0.784722222,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,780.975978
TibetW1,0.45,0.22,1.39,0.475471698,0.01,0.015,0.805555556,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,686.6067038
TibetW1,0.47,0.22,1.39,0.475471698,0.01,0.015,0.868055556,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,608.6637154
TibetW1,0.45,0.22,1.39,0.475471698,0.01,0.015,0.875,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,677.3088826
TibetW1,0.41,0.2,1.39,0.475471698,0.01,0.015,0.743055556,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,915.1136435
TibetW1,0.38,0.18,1.39,0.475471698,0.01,0.015,0.638888889,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1151.99841
TibetW1,0.25,0.12,1.39,0.475471698,0.01,0.015,0.619444444,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,3680.922713
TibetW1,0.26,0.12,1.39,0.475471698,0.01,0.015,0.605555556,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,3387.360049
TibetW1,0.56,0.27,1.39,0.475471698,0.01,0.015,0.777777778,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,341.7960124
TibetW1,0.57,0.27,1.39,0.475471698,0.01,0.015,1,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,327.3797941
TibetW2,0.14,0.07,1.39,0.475471698,0.01,0.015,0.069444444,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,20131.93419
TibetW2,0.14,0.07,1.39,0.475471698,0.01,0.015,0.041666667,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,17420.07912
TibetW2,0.19,0.09,1.39,0.475471698,0.01,0.015,0.097222222,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,7871.459263
TibetW2,0.21,0.1,1.39,0.475471698,0.01,0.015,0.069444444,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,6599.449477
TibetW2,0.22,0.11,1.39,0.475471698,0.01,0.015,0.152777778,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,5357.417866
TibetW2,0.22,0.11,1.39,0.475471698,0.01,0.015,0.368055556,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,5224.659594
TibetW2,0.18,0.08,1.39,0.475471698,0.01,0.015,0.305555556,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,10164.27347
TibetW2,0.19,0.09,1.39,0.475471698,0.01,0.015,0.166666667,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,8649.815897
TibetW2,0.24,0.11,1.39,0.475471698,0.01,0.015,0.229166667,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,4302.592595
TibetW2,0.26,0.12,1.39,0.475471698,0.01,0.015,0.173611111,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,3378.739158
TibetW2,0.29,0.14,1.39,0.475471698,0.01,0.015,0.201388889,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,2569.622887
TibetW2,0.29,0.14,1.39,0.475471698,0.01,0.015,0.236111111,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,2479.69995
TibetW2,0.3,0.14,1.39,0.475471698,0.01,0.015,0.354166667,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,2199.197041
TibetW2,0.29,0.14,1.39,0.475471698,0.01,0.015,0.402777778,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,2603.049247
TibetW2,0.25,0.12,1.39,0.475471698,0.01,0.015,0.402777778,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,3857.045934
TibetW2,0.32,0.15,1.39,0.475471698,0.01,0.015,0.673611111,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1891.292262
TibetW2,0.32,0.15,1.39,0.475471698,0.01,0.015,0.875,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1909.556609
TibetW2,0.33,0.15,1.39,0.475471698,0.01,0.015,0.895833333,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1812.30478
TibetW2,0.34,0.16,1.39,0.475471698,0.01,0.015,0.944444444,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1625.459628
TibetW2,0.35,0.17,1.39,0.475471698,0.01,0.015,0.180555556,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1419.632312
TibetW2,0.38,0.18,1.39,0.475471698,0.01,0.015,0.25,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,1118.084651
TibetW2,0.43,0.21,1.39,0.475471698,0.01,0.015,0.326388889,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,784.3766029
TibetW2,0.43,0.2,1.39,0.475471698,0.01,0.015,0.388888889,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,803.202908
TibetW2,0.44,0.21,1.39,0.475471698,0.01,0.015,0.479166667,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,744.3621975
TibetW2,0.42,0.2,1.39,0.475471698,0.01,0.015,0.569444444,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,864.3741301
TibetW2,0.43,0.2,1.39,0.475471698,0.01,0.015,0.625,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,830.5061722
TibetW2,0.42,0.2,1.39,0.475471698,0.01,0.015,0.243055556,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,840.2617544
TibetW2,0.47,0.22,1.39,0.475471698,0.01,0.015,0.319444444,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,622.0304971
TibetW2,0.52,0.25,1.39,0.475471698,0.01,0.015,0.486111111,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,444.3060928
TibetW2,0.55,0.26,1.39,0.475471698,0.01,0.015,0.527777778,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,358.907006
TibetW2,0.61,0.29,1.39,0.475471698,0.01,0.015,0.694444444,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,259.2494515
TibetW2,0.52,0.25,1.39,0.475471698,0.01,0.015,0.847222222,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,436.6326426
TibetW2,0.52,0.25,1.39,0.475471698,0.01,0.015,0.875,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,435.5345893
TibetW2,0.53,0.25,1.39,0.475471698,0.01,0.015,1,Peng,alpine,meadow vegetation,warming,0.0073,1.5792,0.48,0,407.1323405
under,0.16,0.07,1.5,0.433962264,0.17,0.039,0.075342466,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,19520.14099
under,0.16,0.07,1.5,0.433962264,0.17,0.039,0.095890411,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,19520.14099
under,0.16,0.07,1.5,0.433962264,0.17,0.039,0.109589041,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,19520.14099
under,0.18,0.08,1.5,0.433962264,0.17,0.039,0.178082192,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,12676.54379
under,0.18,0.08,1.5,0.433962264,0.17,0.039,0.294520548,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,12676.54379
under,0.24,0.1,1.5,0.433962264,0.17,0.039,0.445205479,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,5643.882634
under,0.33,0.14,1.5,0.433962264,0.17,0.039,0.582191781,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,1834.837021
under,0.44,0.19,1.5,0.433962264,0.17,0.039,0.794520548,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,702.1356009
under,0.76,0.33,1.5,0.433962264,0.17,0.039,0.787671233,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,76.16859574
under,0.92,0.4,1.5,0.433962264,0.17,0.039,0.794520548,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,14.4611616
under,0.95,0.41,1.5,0.433962264,0.17,0.039,0.863013699,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,8.722747799
under,0.92,0.4,1.5,0.433962264,0.17,0.039,1,Yuste,Mediterranean,savanna,under,0.0122,1.4502,0.43,0,14.82742439